"location", "wms_url", "lat", "lng", "year", "county", "comp_loc", "n_frk_res", "n_oth_res", "n_unk_res", "n_tot_res", "crowd_sel", "p_crd_a", "p_s_crd_a"
"40.57390823-79.81083219---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","40.5739082293","-79.8108321944","2010","Allegheny","sweeper_internal","","1","","1","other","100",""
"39.90426076-80.15058548---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","39.9042607616","-80.1505854787","2010","Greene","public","","9","1","10","other","90",""
"41.75040613-75.94245353---2005","https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0","41.7504061271","-75.9424535319","2005","Susquehanna","final_internal","","3","","3","other","100",""
"40.6979093-78.91759368---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","40.6979092992","-78.9175936814","2010","Indiana","public","","10","","10","other","100",""
"41.92055335-75.81281429---2005","https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0","41.9205533501","-75.8128142925","2005","Susquehanna","final_internal","","3","","3","other","100",""
"41.73852633-75.87999998---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","41.7385263322","-75.8799999846","2010","Susquehanna","sweeper_internal","","1","","1","other","100",""
"41.88159516-75.89688715---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","41.88159516","-75.89688715","2010","Susquehanna","first_internal","","3","","3","other","100",""
"40.28319349-80.32340065---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","40.2831934903","-80.3234006531","2010","Washington","public","","10","","10","other","100",""
"39.8987717-80.07550789---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","39.8987716991","-80.075507888","2010","Greene","sweeper_internal","","1","","1","other","100",""
"41.54156635-77.09761299---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","41.5415663504","-77.0976129941","2008","Lycoming","final_internal","","3","","3","other","100",""
"41.84107441-77.0505584---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","41.8410744145","-77.050558401","2008","Tioga","final_internal","","3","","3","other","100",""
"40.12871185-79.77723116---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","40.1287118523","-79.7772311608","2010","Westmoreland","public","10","","","10","fracking","100",""
"40.82111635-80.04871278---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","40.821116348","-80.0487127801","2010","Butler","public","","19","1","20","other","95",""
"39.96193993-79.69425059---2005","https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0","39.9619399289","-79.6942505923","2005","Fayette","final_internal","","3","","3","other","100",""
"41.77283641-76.10473174---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","41.77283641","-76.10473174","2010","Susquehanna","first_internal","","3","","3","other","100",""
"41.55836791-77.06612265---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","41.5583679131","-77.0661226478","2008","Tioga","final_internal","","3","","3","other","100",""
"41.67867067-76.06520923---2005","https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0","41.678670667","-76.0652092337","2005","Susquehanna","final_internal","","3","","3","other","100",""
"40.2285796-80.3222106---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","40.2285795965","-80.3222105965","2008","Washington","first_internal","3","","","3","fracking","100",""
"41.74759548-76.10632184---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","41.7475954828","-76.1063218433","2008","Susquehanna","final_internal","","3","","3","other","100",""
"41.76604602-76.84312424---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","41.7660460233","-76.8431242365","2008","Bradford","final_internal","","3","","3","other","100",""
"39.7658051-79.50914425---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","39.7658051027","-79.5091442543","2008","Fayette","sweeper_internal","","1","","1","other","100",""
"41.04879057-77.90728599---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","41.0487905738","-77.9072859874","2010","Centre","sweeper_internal","","1","","1","other","100",""
"41.68762863-76.09005534---2005","https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0","41.6876286288","-76.0900553373","2005","Susquehanna","final_internal","","3","","3","other","100",""
"40.02050718-80.16715446---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","40.0205071752","-80.1671544586","2010","Washington","public","9","","1","10","fracking","90",""
"41.8465367-76.38947605---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","41.8465367","-76.38947605","2010","Bradford","first_internal","","3","","3","other","100",""
"41.75095887-75.94076198---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","41.75095887","-75.94076198","2010","Susquehanna","first_internal","","3","","3","other","100",""
"41.85838915-76.70308977---2005","https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0","41.858389146","-76.7030897673","2005","Bradford","final_internal","","3","","3","other","100",""
"41.79700325-76.22359604---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","41.7970032489","-76.2235960448","2008","Bradford","final_internal","","3","","3","other","100",""
"40.27575622-80.23999057---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","40.2757562175","-80.2399905686","2010","Washington","public","10","","","10","fracking","100",""
"41.93738915-76.86260747---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","41.9373891501","-76.8626074713","2008","Bradford","final_internal","","3","","3","other","100",""
"41.72570306-76.81507411---2005","https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0","41.7257030564","-76.8150741095","2005","Bradford","final_internal","","3","","3","other","100",""
"41.69729291-75.86743728---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","41.6972929104","-75.8674372827","2008","Susquehanna","final_internal","","3","1","4","other","75",""
"41.78282069-76.70243126---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","41.78282069","-76.70243126","2010","Bradford","first_internal","","3","","3","other","100",""
"40.81243536-79.58311646---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","40.8124353605","-79.5831164606","2010","Armstrong","public","","10","","10","other","100",""
"41.68819042-76.85673423---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","41.6881904224","-76.856734234","2008","Bradford","final_internal","","3","","3","other","100",""
"39.81325449-80.00532353---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","39.8132544867","-80.0053235252","2010","Greene","public","1","9","","10","other","90",""
"41.63431728-76.4012615---2005","https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0","41.6343172808","-76.4012614988","2005","Bradford","final_internal","","3","","3","other","100",""
"40.28380102-80.34188585---2005","https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0","40.2838010246","-80.341885846","2005","Washington","final_internal","","3","","3","other","100",""
"40.96366282-79.95103601---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","40.9636628183","-79.9510360068","2010","Butler","public","","12","","12","other","100",""
"40.85872603-79.53412091---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","40.8587260291","-79.5341209057","2010","Armstrong","sweeper_internal","1","","","1","fracking","100",""
"41.69575568-77.36105124---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","41.6957556781","-77.3610512436","2008","Tioga","final_internal","","3","","3","other","100",""
"41.75454375-75.90078283---2005","https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0","41.7545437524","-75.9007828344","2005","Susquehanna","final_internal","","3","","3","other","100",""
"40.27523645-80.34100724---2005","https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0","40.2752364473","-80.3410072373","2005","Washington","final_internal","","3","","3","other","100",""
"41.2553708-76.64459973---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","41.2553707955","-76.6445997297","2010","Lycoming","public","9","1","1","11","fracking","81",""
"41.68275188-76.29974578---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","41.6827518757","-76.2997457792","2010","Bradford","sweeper_internal","","1","","1","other","100",""
"40.67711088-79.38119553---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","40.6771108759","-79.3811955255","2010","Armstrong","public","8","2","","10","fracking","80",""
"41.26560468-76.61559645---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","41.2656046807","-76.615596449","2008","Lycoming","final_internal","","4","","4","other","100",""
"41.73979503-75.95703221---2005","https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0","41.7397950309","-75.9570322077","2005","Susquehanna","final_internal","","3","","3","other","100",""
"41.26415247-76.58306547---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","41.2641524732","-76.5830654701","2010","Lycoming","public","","12","","12","other","100",""
"41.47555011-78.91620902---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","41.4755501123","-78.9162090233","2008","Elk","first_internal","","3","","3","other","100",""
"41.68474858-75.87009764---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","41.68474858","-75.87009764","2010","Susquehanna","first_internal","","3","","3","other","100",""
"40.18924974-79.88712684---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","40.1892497383","-79.8871268419","2010","Washington","sweeper_internal","1","","","1","fracking","100",""
"41.73212324-75.87642233---2005","https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0","41.7321232404","-75.8764223284","2005","Susquehanna","final_internal","","3","","3","other","100",""
"41.95853182-76.99561969---2005","https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0","41.9585318195","-76.9956196872","2005","Tioga","final_internal","","3","","3","other","100",""
"40.24516509-80.33937191---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","40.2451650873","-80.339371913","2010","Washington","public","","10","","10","other","100",""
"41.72025084-76.19797394---2005","https://mapsengine.google.com/06136759344167181854-15960346301379896183-4/wms/?version=1.3.0","41.7202508436","-76.1979739411","2005","Bradford","final_internal","","3","","3","other","100",""
"41.73969549-75.87005997---2008","https://mapsengine.google.com/06136759344167181854-00219351362547715467-4/wms/?version=1.3.0","41.7396954947","-75.8700599744","2008","Susquehanna","final_internal","","3","","3","other","100",""
"41.91113751-76.92019362---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","41.9111375106","-76.9201936154","2010","Tioga","public","","10","","10","other","100",""
"39.90475605-80.15164943---2010","https://mapsengine.google.com/06136759344167181854-06191489742681286724-4/wms/?version=1.3.0","39.904756047","-80.1516494252","2010","Greene","public","","9","1","10","other","90",""
